Date,Cloud coverage,Visibility,Temperature,Dew point,Relative humidity,Wind speed,Station pressure,Altimeter,Solar energy,(Inverters)
01-02-16,0.10375,9.447916667,3.11375,0.321666667,79.45458333,4.694583333,29.22875,30.01958333,20256,
02-02-16,0.798333333,3.94125,6.9925,6.215416667,93.5975,13.29083333,28.91166667,29.69791667,1761,
03-02-16,0.864583333,8.699583333,1.615,0.022916667,85.00166667,16.72625,29.02666667,29.81458333,2775,
04-02-16,0.372916667,10,-2.4725,-5.88625,74.5225,9.455416667,29.455,30.25458333,28695,
05-02-16,0.515416667,9.206666667,-2.002916667,-4.152083333,82.0275,5.92,29.55083333,30.35125,9517,
06-02-16,0.1325,8.122083333,0.907916667,-1.6175,81.02916667,5.480833333,29.43666667,30.235,26973,
07-02-16,0.204583333,10,4.239166667,0.5375,73.79833333,12.70666667,29.09416667,29.88416667,22365,
08-02-16,0.865,7.83625,-3.33,-5.049583333,83.53166667,14.45833333,28.9575,29.74583333,4995,
09-02-16,0.997083333,6.007083333,-7.80125,-10.39375,78.34416667,17.26958333,29.09458333,29.88666667,6641,
10-02-16,0.245833333,10,-9.719583333,-13.98166667,67.69541667,10.30208333,29.28833333,30.08,20758,
11-02-16,0.340416667,10,-7.637916667,-13.72916667,60.36083333,3.85125,29.47875,30.27833333,30910,
12-02-16,0.621666667,9.210416667,-5.781666667,-9.995,69.76041667,12.42333333,29.45625,30.25625,8105,
13-02-16,0.083333333,10,-10.12208333,-17.76958333,52.32333333,7.437916667,29.73333333,30.535,30358,
14-02-16,1,6.37,-7.29375,-9.986666667,78.47,13.79166667,29.38125,30.17666667,5814,
15-02-16,0.942916667,3.857083333,-2.419166667,-2.68,94.01666667,6.431666667,29.08791667,29.87916667,7570,
16-02-16,0.769583333,6.985,-1.291666667,-2.924166667,87.57,4.925833333,29.07833333,29.86958333,27097,
17-02-16,0.820833333,8.09625,0.098333333,-2.433333333,82.52291667,5.59875,29.44,30.23833333,7571,
18-02-16,0.414583333,7.96,3.437916667,0.32375,78.58375,15.07708333,29.41416667,30.21083333,19145,
19-02-16,0.03625,10,10.03375,4.240833333,65.96875,17.96833333,29.03458333,29.82375,20459,
20-02-16,0.043333333,10,10.54291667,2.919166667,56.86208333,10.75,29.15083333,29.94083333,30380,
21-02-16,0.59625,10,4.855,1.639583333,78.6125,10.26833333,29.28708333,30.08041667,27170,
22-02-16,0.297083333,10,3.015,-0.822083333,74.53333333,7.41625,29.3375,30.13125,26656,
23-02-16,0.069583333,10,3.8475,-1.32,69.81291667,13.39333333,29.19083333,29.9825,26058,
24-02-16,1,4.440416667,0.979583333,-0.485833333,86.895,24.82458333,28.77875,29.56333333,1468,
25-02-16,0.877916667,9.70375,1.288333333,-1.70625,77.65583333,13.35583333,29.20291667,29.995,14633,
26-02-16,0.556666667,10,-0.714166667,-3.638333333,76.75708333,8.21625,29.22291667,30.23625,16864,
27-02-16,0,9.483333333,4.245833333,0.700416667,75.45125,10.82,29.21291667,30.00333333,32570,
28-02-16,0.275,9.990833333,10.59333333,5.467083333,63.22458333,21.01291667,26.93083333,29.68541667,25887,
29-02-16,0.192916667,10,6.674583333,1.489166667,52.64916667,12.14291667,21.42208333,29.94541667,31868,
01-03-16,0.802916667,9.378333333,1.1875,-1.6575,80.88083333,14.02875,29.06791667,29.85833333,4046,
02-03-16,0.48625,9.526666667,-1.426666667,-7.635833333,62.89833333,7.6875,29.34583333,30.14416667,30943,
03-03-16,0.989583333,5.359583333,1.380416667,0.079583333,92.85166667,9.167083333,29.22208333,30.01375,2916,
04-03-16,0.409166667,9.965416667,1.045416667,-2.62625,76.55916667,5.955416667,29.35958333,30.15625,30271,
05-03-16,1,7.415416667,3.880833333,1.295416667,80.86041667,9.462916667,29.34041667,30.13541667,9662,
06-03-16,0.297916667,9.0775,6.546666667,2.27375,72.015,12.97833333,29.33833333,30.13416667,28622,
07-03-16,0.745833333,9.806666667,11.54583333,7.675,76.49166667,11.5675,29.13916667,29.92916667,8605,
08-03-16,0.470833333,10,16.12625,11.74916667,73.05458333,13.53208333,29.14791667,29.93791667,23194,
09-03-16,0.923333333,8.31875,16.22583333,13.82416667,83.36125,10.22375,29.14541667,29.93666667,7561,
10-03-16,0.432916667,9.317916667,9.069583333,7.335416667,67.11875,8.477916667,22.73333333,30.08916667,6044,
11-03-16,0,8.942916667,8.015,5.156666667,80.65666667,7.0875,29.49625,30.29708333,26187,
12-03-16,0.72,5.93875,11.00208333,8.924583333,87.30041667,6.985,29.275,30.06791667,8354,
13-03-16,0.999583333,5.835,14.0375,13.65625,96.33958333,7.185833333,28.94916667,29.7375,6894,
14-03-16,0.970416667,5.395,12.41166667,12.25,94.4075,3.865416667,28.93041667,29.71833333,7270,
15-03-16,0.5575,7.16375,15.69291667,12.90333333,82.21,13.93333333,28.83333333,29.61958333,29735,
16-03-16,0.34625,9.903333333,11.34291667,3.075,58.68291667,19.3825,28.98958333,29.7775,33236,
17-03-16,0.292916667,10,9.182916667,-0.504166667,51.5575,10.8325,29.14,29.93,32029,
18-03-16,0.44125,10,6.329583333,-1.252916667,57.39125,7.770416667,29.28375,30.07583333,26080,
19-03-16,0.884166667,9.99375,5.118333333,0.287083333,69.64083333,7.423333333,29.335,30.12875,13522,
20-03-16,0.713333333,10,4.1375,-2.252916667,62.66041667,10.41208333,29.36458333,30.15958333,22677,
21-03-16,0.074166667,9.96,5.16875,-1.975,60.83958333,9.215833333,29.33791667,30.13291667,34654,
22-03-16,0,9.92,12.42791667,3.265,53.0575,16.93541667,29.01375,29.80208333,29736,
23-03-16,0.56875,10,15.65833333,10.13125,68.05125,16.45416667,28.96208333,29.75208333,18714,
24-03-16,0.94125,8.842083333,9.760833333,7.613333333,84.41125,16.82791667,28.85791667,29.64208333,9741,
25-03-16,0.62625,10,3.06625,-0.309166667,75.97541667,6.352916667,29.27166667,30.06333333,27801,
26-03-16,0.035,9.333333333,8.015,2.83375,69.63125,8.2225,29.30916667,30.10375,36515,
27-03-16,0.445833333,9.245416667,9.493333333,4.849583333,73.05083333,11.6375,29.14375,29.93416667,19152,
28-03-16,0.591666667,10,7.325833333,3.340833333,74.71833333,9.010833333,29.31416667,30.11666667,26108,
29-03-16,0,9.571666667,8.120833333,1.107916667,62.76416667,6.75125,29.44125,30.24041667,37038,
30-03-16,0.66,8.995416667,11.05416667,7.76875,73.71791667,14.45875,27.17125,29.82583333,6266,
31-03-16,0.502916667,9.75125,14.63916667,12.20291667,55.95083333,17.10541667,18.77708333,29.50083333,18860,
01-04-16,0.772916667,9.853333333,7.092916667,4.117916667,79.54708333,11.51541667,28.99833333,29.78708333,19151,
02-04-16,0.352083333,10,3.554583333,-3.316666667,61.20375,20.08291667,29.06208333,29.85125,31243,
03-04-16,0.104166667,10,9.84625,1.474583333,56.58125,16.91333333,29.10291667,29.8925,37546,
04-04-16,0.733333333,9.996666667,4.807083333,-0.332916667,70.15458333,13.78791667,29.34083333,30.13791667,22913,
05-04-16,0.130833333,10,4.529166667,-3.098333333,57.57666667,11.85708333,29.48333333,30.28083333,36095,
06-04-16,0.800416667,8.40625,8.93375,5.40375,78.50041667,15.18083333,28.87458333,29.65916667,3409,
07-04-16,0.85375,9.93625,4.8225,1,75.46166667,14.1025,28.96916667,29.75541667,19602,
08-04-16,0.817916667,9.572916667,3.615833333,0.260416667,78.27083333,16.09291667,29.10708333,29.89833333,13310,
09-04-16,0.198333333,10,0.970833333,-6.312916667,58.67583333,9.5475,29.39666667,30.19416667,39413,
10-04-16,0.899166667,7.7025,7.609583333,4.899583333,82.49875,13.58375,29.08666667,29.87666667,3764,
11-04-16,0.364166667,7.951666667,8.01,3.447083333,70.64,11.29583333,28.61458333,29.98166667,21961,
12-04-16,0,9.96,5.66,-2.000416667,57.98,6.923333333,28.63791667,30.31333333,38978,
13-04-16,0,10,8.908333333,0.625416667,58.23375,7.894166667,29.45625,30.25625,31883,
14-04-16,0,10,12.195,1.768333333,52.895,10.41166667,29.3925,30.19,26024,
15-04-16,0,10,16.00291667,4.58875,48.43125,9.177083333,29.37041667,30.16833333,31522,
16-04-16,0.126666667,9.988333333,18.57416667,7.20625,48.5725,5.845833333,29.45416667,30.25458333,32742,
17-04-16,0,9.998333333,19.31041667,5.559583333,43.14583333,4.743333333,29.53625,30.33625,37976,
18-04-16,0.011666667,9.798333333,19.80583333,6.432916667,43.015,4.07,29.46083333,30.26083333,34518,
19-04-16,0,9.998333333,19.44791667,7.8225,47.83833333,5.716666667,29.34791667,30.14166667,19283,
20-04-16,0.7625,9.3075,16.195,11.63791667,74.05083333,9.895833333,29.22583333,30.01625,14632,
21-04-16,0.712916667,7.740416667,15.84125,13.6825,84.73416667,5.137083333,29.055,29.845,18199,
22-04-16,0.454583333,8.69125,12.67916667,9.571666667,81.25166667,9.89625,29.21166667,30.00666667,34696,
23-04-16,0.180416667,9.899583333,12.14375,6.82,68.22625,5.910833333,29.31708333,30.11041667,30854,
24-04-16,0.224166667,7.4975,17.16666667,10.36458333,65.18916667,10.06791667,29.15125,29.9425,35230,
25-04-16,0.432916667,10,22.02875,13.30583333,56.67458333,13.70458333,28.9675,29.75625,28496,
26-04-16,0.39625,9.2375,18.01541667,12.99708333,72.13125,10.82958333,28.99416667,29.785,11678,
27-04-16,0.965833333,5.27625,13.74041667,11.61041667,87.52333333,14.7225,28.98416667,29.77583333,6866,
28-04-16,0.799583333,7.483333333,14.73666667,12.27833333,85.99375,5.986666667,29.06958333,29.86041667,14840,
29-04-16,0.564583333,6.398333333,11.46083333,8.902083333,79.145,6.662916667,27.32375,30.05583333,17818,
30-04-16,0.86125,3.058333333,12.8575,12.21541667,88.27708333,10.17375,26.90541667,29.8825,3219,
01-05-16,0.971666667,4.3475,13.40625,12.30583333,93.85625,7.49125,29.13083333,29.92333333,15317,
02-05-16,0.832083333,8.465833333,10.64208333,8.382916667,83.44875,8.419166667,29.21458333,30.005,12265,
03-05-16,0.625,9.988333333,13.18416667,6.6475,63.51291667,8.765,29.11875,29.90875,27296,
04-05-16,0.862916667,9.9025,11.37791667,6.78,72.07208333,12.77583333,28.98291667,29.7725,22774,
05-05-16,0.33625,10,11.84666667,5.68875,64.7825,10.46958333,29.15666667,29.94666667,22714,
06-05-16,0.125833333,9.993333333,17.07333333,6.801666667,51.51916667,8.271666667,29.1475,29.9375,32611,
07-05-16,0.41,9.997083333,17.88916667,8.8,56.47916667,11.13125,29.03291667,29.82291667,19299,
08-05-16,0.718333333,9.469583333,13.56208333,9.275833333,75.49166667,5.855833333,29.15125,29.94333333,13263,
09-05-16,0.994166667,7.43125,15.75208333,14.36,91.20916667,11.91583333,29.10375,29.89625,9646,
10-05-16,0.799583333,9.08375,18.42958333,16.8275,87.4375,9.72125,29.09,29.88125,15132,
11-05-16,0.714166667,6.450416667,18.58375,16.8575,88.1625,7.464583333,29.20166667,29.9925,22130,
12-05-16,0.465416667,9.3175,16.98416667,14.02375,79.39375,11.27541667,29.19541667,29.98625,11035,
13-05-16,0.31625,9.633333333,14.82375,9.570416667,71.08958333,11.18291667,29.19875,29.99,32097,
14-05-16,0.808333333,10,7.84625,2.86125,68.82625,15.83333333,29.24875,30.03875,22309,
15-05-16,0.174166667,10,9.555416667,0.88375,56.29625,9.195416667,29.35166667,30.14833333,38508,
16-05-16,0.436666667,9.956666667,12.65291667,4.45125,56.56791667,7.597916667,29.38125,30.17916667,25818,
17-05-16,0.939583333,9.993333333,12.06083333,8.451666667,75.51208333,6.815416667,29.39333333,30.1925,12923,
18-05-16,0.385833333,10,13.68125,5.559583333,57.09541667,6.560416667,29.3925,30.19125,28780,
19-05-16,0.074583333,10,16.38625,5.07375,48.75125,5.413333333,29.3675,30.16333333,37157,
20-05-16,0.540416667,9.95625,15.87,7.052083333,53.57375,8.711666667,29.29583333,30.08833333,12332,
21-05-16,0.2775,10,18.14083333,5.595416667,44.69916667,8.584583333,29.29166667,30.0825,34548,
22-05-16,0.036666667,10,20.3025,6.039166667,41.78791667,7.875833333,29.25458333,30.045,34855,
23-05-16,0,10,20.77916667,6.850833333,41.76458333,6.284583333,29.20125,29.99166667,35004,
24-05-16,0.166666667,10,22.70666667,11.85625,49.42958333,10.07833333,29.21541667,30.00625,33236,
25-05-16,0.15,9.992083333,23.58791667,16.68083333,65.7625,10.98833333,28.98208333,29.98958333,28642,
26-05-16,0.4375,9.1075,21.99791667,19.43583333,82.73375,9.4425,29.15125,29.94208333,19633,
27-05-16,0.524166667,9.6625,21.91541667,19.20833333,81.61375,12.14166667,29.12125,29.91166667,20148,
28-05-16,0.346666667,10,23.185,19.29041667,76.4975,14.16708333,29.16625,29.95666667,22141,
29-05-16,0.215,9.951666667,23.45125,15.96583333,63.49708333,8.445416667,29.25458333,30.04458333,31871,
30-05-16,0.129166667,9.942083333,23.42,13.9975,55.22375,4.210833333,27.09916667,30.01791667,28506,
31-05-16,0.255833333,9.872083333,22.62958333,16.49333333,49.29166667,6.225833333,22.36541667,29.96458333,20576,
01-06-16,0.6325,9.668333333,22.26541667,19.4275,80.97375,3.320833333,29.17,29.96041667,18553,
02-06-16,0.003333333,10,22.46041667,12.51333333,53.15833333,5.88375,29.24958333,30.03958333,32663,
03-06-16,0.140833333,10,22.53375,11.62916667,48.43541667,3.007916667,29.25,30.04,28284,
04-06-16,0.6725,8.750833333,19.72208333,18.12666667,87.55041667,6.409166667,29.05083333,29.84166667,8273,
05-06-16,0.3525,10,20.78958333,15.2075,68.98291667,11.61208333,28.95958333,29.74958333,28213,
06-06-16,0.219583333,10,22.81916667,10.62041667,47.88791667,12.80625,28.94083333,29.72875,37255,
07-06-16,0.2325,10,18.69833333,9.2525,53.1325,10.72375,29.07083333,29.86083333,35506,
08-06-16,0,9.998333333,18.81791667,8.647083333,53.38833333,3.627916667,29.21291667,30.00291667,37020,
09-06-16,0.248333333,10,23.32125,13.72708333,53.585,7.752083333,29.21083333,30.00083333,29142,
10-06-16,0.14,10,27.49083333,18.8825,58.00291667,9.5125,29.20791667,30,34062,
11-06-16,0.210416667,10,27.6775,19.40958333,59.39875,9.760416667,29.22208333,30.0125,32494,
12-06-16,0.162916667,10,25.42,13.30875,48.30583333,8.617083333,29.27833333,30.07083333,32316,
13-06-16,0.13625,10,25.0325,14.02541667,49.82875,4.354583333,28.75541667,29.97041667,33323,
14-06-16,0.37875,9.278333333,24.94416667,21.8975,82.75291667,8.195833333,28.85416667,29.84916667,27921,
15-06-16,0.276666667,8.832916667,26.81833333,22.6725,78.97458333,7.966666667,29.00208333,29.79333333,32508,
16-06-16,0.357916667,9.988333333,24.17958333,19.11458333,72.3975,10.575,29.07125,29.8625,37113,
17-06-16,0.064166667,9.578333333,23.08458333,14.66333333,58.30791667,9.555416667,29.23875,30.03166667,36626,
18-06-16,0.1075,10,23.95125,13.90958333,50.92166667,6.303333333,28.81,30.1875,36122,
19-06-16,0.25625,9.897916667,25.86458333,20.08375,67.81083333,5.282916667,29.40583333,30.20666667,31689,
20-06-16,0.379166667,9.775,27.2225,21.46833333,68.99208333,11.21375,28.88916667,30.10708333,32434,
21-06-16,0.08,9.983333333,23.59208333,16.82875,63.56833333,7.89375,29.21833333,30.00833333,37319,
22-06-16,0.6125,9.0525,23.905,21.43666667,85.08666667,10.19083333,29.10666667,29.89708333,16855,
23-06-16,0.20875,10,26.16458333,20.99291667,71.535,9.113333333,29.08875,29.87916667,34494,
24-06-16,0.235833333,9.423333333,23.13958333,18.68583333,73.3825,3.950416667,28.97125,30.05,28709,
25-06-16,0.1175,9.89,26.23333333,21.72875,74.77333333,6.102916667,29.27666667,30.06791667,35055,
26-06-16,0.268333333,9.75625,25.67375,23.15791667,83.82958333,4.690416667,29.24416667,30.03625,23801,
27-06-16,0.014166667,9.7725,24.96833333,17.93791667,64.13208333,7.942083333,29.28208333,30.07583333,35454,
28-06-16,0.302083333,10,20.41041667,14.91041667,68.94458333,7.8,29.32458333,30.12166667,29679,
29-06-16,0,10,18.29875,11.00333333,60.47166667,4.15,27.305,30.11791667,38446,
30-06-16,0.110416667,10,20.85958333,15.3125,51.62541667,4.99125,21.47583333,30.00083333,30098,
01-07-16,0.43375,9.71625,20.86541667,15.36208333,70.19291667,8.267916667,29.26791667,30.06041667,34032,
02-07-16,0.246666667,9.998333333,16.33416667,12.94541667,77.005,2.960833333,29.3525,30.14916667,12168,
03-07-16,0.975833333,6.79125,17.26375,16.67916667,94.60083333,7.21125,29.23291667,30.02458333,5395,
04-07-16,0.937083333,5.900833333,21.01375,19.93,91.70541667,2.951666667,29.095,29.88708333,12426,
05-07-16,0.667083333,8.107083333,24.41,21.01916667,80.37916667,4.66125,28.76166667,29.91833333,29445,
06-07-16,0.228333333,8.71,23.16,20.77583333,84.94208333,6.590416667,29.08875,29.88041667,19052,
07-07-16,0.407916667,7.994166667,23.29125,21.42625,86.74791667,7.393333333,29.05291667,29.845,24834,
08-07-16,0.152083333,9.876666667,24.06666667,20.17166667,77.64708333,7.304583333,29.09875,29.89125,33872,
09-07-16,0.17625,10,21.7925,17.38958333,73.9275,6.1225,29.24791667,30.03833333,34424,
10-07-16,0.000833333,9.991666667,21.98125,16.47541667,70.3325,3.795416667,29.255,30.04791667,36918,
11-07-16,0.163333333,9.8575,24.81166667,20.48,77.18125,8.5025,29.1875,29.9825,32295,
12-07-16,0.283333333,8.308333333,25.09708333,21.74833333,82.02958333,7.62625,29.12,29.91416667,27092,
13-07-16,0.484166667,7.879166667,23.54541667,21.32833333,88.40791667,7.829583333,29.13,29.92291667,19714,
14-07-16,0.113333333,10,23.77083333,19.53875,77.35,7.539166667,29.1475,29.93958333,32485,
15-07-16,0.123333333,9.993333333,22.195,18.46041667,76.92458333,7.565833333,29.23916667,30.02916667,36645,
16-07-16,0.109166667,9.995,21.17666667,16.31458333,72.06291667,4.069166667,29.32791667,30.12166667,35804,
17-07-16,0.13375,9.700416667,23.59833333,21.58541667,86.81208333,8.759166667,29.28041667,30.07416667,22581,
18-07-16,0.31375,9.345833333,24.72583333,21.60916667,83.01541667,4.965416667,29.35833333,30.15791667,21662,
19-07-16,0.555416667,7.246666667,25.22,22.24291667,81.76666667,2.866666667,29.40833333,30.21541667,24809,
20-07-16,0.202916667,9.454166667,25.30208333,21.92583333,80.3425,3.545833333,29.37958333,30.18083333,31376,
21-07-16,0.178333333,7.874583333,27.35041667,25.01958333,85.41208333,6.999583333,29.28416667,30.08791667,25157,
22-07-16,0.084166667,9.714583333,24.95958333,21.79541667,80.96375,6.060833333,29.22041667,30.03833333,28907,
23-07-16,0.090416667,8.578333333,26.49416667,23.86208333,82.93416667,3.538333333,29.17875,29.99291667,28845,
24-07-16,0.182083333,6.63375,26.85416667,24.30625,85.33666667,8.074583333,29.15666667,29.96916667,29696,
25-07-16,0.247916667,9.527083333,24.26041667,21.90375,83.17875,4.9225,29.20041667,30.01166667,20909,
26-07-16,0.362083333,10,24.07125,20.15375,75.26583333,5.056666667,29.22583333,30.03958333,26875,
27-07-16,0.0575,9.575833333,23.83666667,20.50708333,79.06083333,3.859583333,29.175,29.99125,31097,
28-07-16,0.336666667,8.7,23.38625,21.30875,84.9175,3.78125,29.09125,29.90416667,22214,
29-07-16,0.4375,7.531666667,22.54208333,20.48041667,84.53291667,4.968333333,29.11,29.92291667,27284,
30-07-16,0.340416667,8.854166667,21.575,19.41958333,85.02916667,5.43,29.14958333,29.96583333,29089,
31-07-16,0.15125,8.595416667,22.5625,19.64333333,72.03291667,4.448333333,26.72166667,30.03375,24400,
01-08-16,0.130833333,8.29,23.32625,20.47041667,81.64333333,5.530416667,29.23958333,30.0575,26117,
02-08-16,0.217916667,9.35625,23.79708333,21.125,80.29666667,2.827083333,29.26333333,30.07375,24646,
03-08-16,0.121666667,8.835416667,25.03166667,21.91333333,78.12958333,4.38125,29.23666667,30.03708333,29016,
04-08-16,0.087083333,9.27875,25.34083333,22.045,76.95708333,2.731666667,29.1675,29.965,26909,
05-08-16,0.323333333,9.479166667,24.38166667,22.12083333,83.65833333,5.32875,29.1275,29.92416667,23463,
06-08-16,0.176666667,10,22.34375,18.14291667,70.90708333,6.534166667,29.18791667,29.985,29127,
07-08-16,0.157083333,10,21.67583333,16.35,67.05458333,6.520416667,29.22708333,30.02583333,30312,
08-08-16,0.153333333,10,23.13833333,19.44625,75.02875,4.25625,29.21083333,30.00375,27994,
09-08-16,0.328333333,10,24.23041667,19.46125,71.63083333,2.192083333,29.21208333,30.01125,28753,
10-08-16,0.132083333,9.1125,25.55041667,21.77625,75.19666667,3.009166667,29.26541667,30.06583333,30561,
11-08-16,0.219583333,7.654583333,27.0575,24.47416667,83.2125,6.754583333,29.18583333,29.98208333,29647,
12-08-16,0.365416667,8.635833333,26.4425,24.65875,87.57708333,7.395,29.0625,29.855,21130,
13-08-16,0.7625,8.612083333,23.66166667,22.53541667,89.17708333,7.045416667,29.09583333,29.88708333,17072,
14-08-16,0.21875,9.6875,21.735,20.89208333,89.15666667,2.88875,29.26916667,30.06041667,13002,
15-08-16,0.99,6.24,22.4025,22.25375,96.56,8.2725,29.21166667,30.00375,4072,
16-08-16,0.609583333,8.147916667,23.92416667,22.35041667,89.10958333,5.291666667,29.28166667,30.07458333,22241,
17-08-16,0.62,5.640416667,23.92208333,22.60458333,89.2025,4.003333333,29.31416667,30.10833333,25074,
18-08-16,0.331666667,7.879583333,24.28541667,21.85958333,85.55958333,5.534166667,29.25958333,30.05,27377,
19-08-16,0.409583333,7.349166667,23.90083333,22.31916667,87.96625,5.723333333,29.14083333,29.93208333,21707,
20-08-16,0.515,8.574583333,22.71208333,21.04666667,88.3125,9.249583333,28.95541667,29.74333333,20057,
21-08-16,0.169166667,9.985,18.69458333,15.6,79.44,7.071666667,29.1975,29.98791667,34230,
22-08-16,0.1425,9.995,19.18791667,15.51875,76.36,2.32125,29.38333333,30.18125,34762,
23-08-16,0.339166667,9.996666667,21.1225,17.77458333,79.6325,5.902083333,29.38916667,30.18666667,29378,
24-08-16,0.495,8.886666667,24.99333333,22.85458333,87.79416667,8.123333333,29.23416667,30.025,18564,
25-08-16,0.335833333,9.681666667,24.69041667,22.44083333,85.44041667,6.035416667,29.26833333,30.05916667,30676,
26-08-16,0.47375,8.624166667,23.85958333,22.1675,87.69916667,4.174583333,29.31708333,30.11125,23835,
27-08-16,0.516666667,9.947916667,24.95333333,22.92833333,85.51041667,4.377083333,29.28791667,30.07791667,26148,
28-08-16,0.230833333,9.666666667,25.34916667,22.97875,84.5525,2.932916667,29.3725,30.17166667,26149,
