Date,Cloud coverage,Visibility,Temperature,Dew point,Relative humidity,Wind speed,Station pressure,Altimeter,Solar energy,(Inverters)
30-03-17,0.860416667,7.882083333,12.71791667,11.76416667,86.77791667,10.51375,26.905,29.61416667,7017,
31-03-17,0.615833333,7.13625,6.140833333,5.455416667,67.69666667,11.14625,21.41375,29.82958333,5601,
01-04-17,0.214583333,9.343333333,8.13875,4.02,73.7625,5.95,29.28916667,30.18791667,34371,
02-04-17,0.102083333,9.708333333,11.39041667,6.307083333,67.29208333,8.075,27.64458333,30.03625,28304,
03-04-17,0.92125,9.434583333,14.09083333,12.01125,82.24291667,11.20375,28.01958333,29.50458333,8730,
04-04-17,0.9325,8.37125,11.36333333,9.457083333,87.20083333,11.18916667,28.96833333,29.75666667,13194,
05-04-17,0.995833333,8.377083333,8.03625,7.15,92.91375,17.46333333,28.85166667,29.6375,8828,
06-04-17,0.73625,9.8075,7.075,3.022083333,70.63291667,17.89416667,27.39791667,29.85125,25844,
07-04-17,0,10,6.906666667,-0.175416667,57.49125,8.88875,26.70458333,30.09333333,39197,
08-04-17,0,10,11.84375,3.891666667,59.48,12.22791667,29.19708333,29.98708333,37237,
09-04-17,0,10,18.39041667,9.734166667,55.50916667,19.94666667,29.01375,29.8025,27589,
10-04-17,0.382916667,9.950416667,18.2175,13.86208333,73.16083333,14.67541667,29.115,29.90541667,11365,
11-04-17,0.42875,9.988333333,10.51458333,6.620416667,74.035,7.04625,29.41625,30.215,21140,
12-04-17,0,9.795,11.92041667,4.698333333,62.68166667,3.67875,29.5425,30.34291667,36635,
13-04-17,0.442916667,10,17.50166667,10.44958333,65.59541667,8.38625,29.41666667,30.215,24473,
14-04-17,0.50125,9.781666667,19.02583333,13.21291667,71.5775,8.6275,29.34333333,30.13875,26121,
15-04-17,0.236666667,10,21.65583333,13.47458333,58.95375,14.80083333,29.21666667,30.00666667,33003,
16-04-17,0.45375,9.833333333,16.96166667,13.72291667,77.71291667,10.81083333,29.22916667,30.02125,11888,
17-04-17,0.125416667,10,15.66875,5.475833333,50.88958333,3.849583333,29.36333333,30.15958333,4010,
18-04-17,0.16,10,17.82125,9.721666667,58.98666667,10.60916667,29.29916667,30.09125,28700,
19-04-17,0.245416667,9.975,22.74125,16.48,35.37916667,10.69541667,12.91875,30.02166667,1277,
20-04-17,0.365,10,19.67833333,13.59,48.1325,16.23916667,22.26375,29.9275,8515,
21-04-17,0.184583333,10,10.30208333,3.614166667,62.81041667,11.77416667,29.27708333,30.06916667,22074,
22-04-17,0,10,10.7325,1.332916667,53.48083333,15.11125,29.31166667,30.10625,31051,
23-04-17,0,10,13.13916667,-1.29875,37.85833333,9.40375,29.27166667,30.06291667,39354,
24-04-17,0,9.998333333,16.26083333,0.59875,35.76208333,8.5125,29.08291667,29.87208333,38564,
25-04-17,0,10,19.71583333,10.48166667,55.03166667,12.59458333,28.86375,29.64583333,35268,
26-04-17,0.62125,9.346666667,20.04625,14.40791667,70.15166667,14.985,28.72041667,29.50083333,23390,
27-04-17,0.877083333,9.72625,9.727083333,7.829583333,84.57583333,13.22291667,28.90166667,29.68708333,11426,
28-04-17,0.835416667,7.564166667,11.65375,10.79583333,91.48666667,9.301666667,29.10208333,29.89375,6314,
29-04-17,0.856666667,5.62375,12.29041667,11.67125,87.80666667,14.82333333,27.08625,29.61416667,4487,
30-04-17,0.6375,7.769166667,16.94916667,16.26958333,69.10041667,11.15458333,21.82916667,29.69541667,7081,
01-05-17,0.902916667,9.79,10.71958333,7.539166667,77.26083333,19.58083333,28.77583333,29.55583333,14126,
02-05-17,0.58375,10,9.897916667,5.169166667,71.90875,15.38,29.08041667,29.87083333,29112,
03-05-17,0.614583333,9.8475,8.461666667,5.84625,80.10666667,5.894583333,29.31541667,30.10958333,10922,
04-05-17,0.794583333,8.477083333,8.134583333,7.097916667,90.64875,20.15833333,29.05041667,29.84125,5180,
05-05-17,0.12,10,10.77708333,5.44125,70.45125,15.33666667,28.98083333,29.77041667,39832,
06-05-17,0.536666667,9.86875,11.31833333,6.5875,73.36875,8.61,29.0375,29.82791667,31074,
07-05-17,0.011666667,10,11.07583333,1.674583333,54.06958333,6.06375,29.23166667,30.02166667,40086,
08-05-17,0.38,10,12.32291667,5.292916667,61.92208333,6.619583333,29.26291667,30.055,26564,
09-05-17,0.37625,9.102916667,17.50041667,13.25625,79.29,9.750416667,29.10333333,29.89458333,32614,
10-05-17,0.49625,7.35375,19.84375,16.17416667,81.28458333,7.81625,29.09333333,29.88458333,28754,
11-05-17,0.785833333,7.922083333,14.76125,12.84125,87.31,8.67,29.12875,29.92208333,1202,
12-05-17,0.1025,9.958333333,15.85208333,9.135416667,63.96375,7.9625,29.14208333,29.9325,14457,
13-05-17,0.023333333,10,18.85875,9.55625,54.32916667,6.515416667,29.11625,29.90625,38705,
14-05-17,0.00625,9.975,22.09333333,11.68458333,52.025,9.892916667,29.12083333,29.91083333,38677,
15-05-17,0,10,22.99583333,13.92416667,58.21875,6.750416667,29.1375,29.9275,37786,
16-05-17,0.012083333,9.96,24.195,15.585,57.70916667,15.28833333,29.05375,29.84375,37100,
17-05-17,0.285,9.046666667,24.88,16.33541667,58.0725,21.08958333,28.95208333,29.74041667,27248,
18-05-17,0.255,9.928333333,25.0725,16.66208333,58.84708333,15.71333333,29.05666667,29.84625,30629,
19-05-17,0.960833333,8.123333333,12.3125,10.91041667,91.10958333,13.50333333,29.23208333,30.02458333,14363,
20-05-17,0.58,7.302916667,18.25791667,16.63,89.39,11.22125,29.14916667,29.94041667,20861,
21-05-17,0.740416667,10,15.03708333,11.3125,76.32625,11.49625,29.2225,30.01333333,26170,
22-05-17,0.354166667,10,16.36041667,10.055,66.34458333,7.602916667,29.24166667,30.03208333,38775,
23-05-17,0.911666667,9.657916667,16.5975,13.44333333,79.58083333,5.0125,28.97333333,29.76041667,16224,
24-05-17,0.999583333,6.12375,14.54958333,13.85041667,92.7275,8.979583333,28.75625,29.5375,8324,
25-05-17,0.666666667,8.207916667,15.04583333,13.01708333,86.60791667,9.58,28.88541667,29.67,19978,
26-05-17,0.466666667,7.9275,19.54333333,16.53958333,84.44291667,7.553333333,29.01708333,29.80791667,22488,
27-05-17,0.57,6.830416667,19.40458333,17.67958333,87.86041667,5.364583333,29.06958333,29.86208333,23505,
28-05-17,0.409583333,8.942916667,20.8625,15.72625,71.84916667,8.873333333,28.98166667,29.77083333,27236,
29-05-17,0.21875,10,21.36958333,9.732916667,49.06708333,11.01958333,29.0975,29.8875,34442,
30-05-17,0.312916667,9.96,19.76875,7.51375,45.51291667,10.905,27.19458333,29.99208333,35074,
31-05-17,0.06875,10,19.40291667,7.335416667,41.70333333,9.02125,21.46625,30.02416667,40245,
01-06-17,0,9.96,20.43458333,5.579583333,39.92958333,3.853333333,29.28083333,30.07208333,38827,
02-06-17,0,10,22.83875,7.804166667,40.75666667,2.4725,29.27583333,30.06666667,38568,
03-06-17,0.38875,10,26.07041667,14.18083333,48.95166667,3.749166667,29.21666667,30.00666667,34298,
04-06-17,0.198333333,10,26.32041667,18.59541667,61.10166667,8.670416667,29.06708333,29.85708333,32115,
05-06-17,0.070416667,9.846666667,24.35791667,14.31375,58.54875,10.5675,29.01708333,29.80791667,37906,
06-06-17,0.011666667,10,19.46458333,7.775833333,48.18458333,13.36708333,29.2,29.99125,40189,
07-06-17,0.040833333,10,19.4575,8.062916667,47.72958333,12.03416667,28.98291667,30.06166667,40181,
08-06-17,0,10,20.98041667,7.970833333,43.59583333,3.33,29.17916667,29.96916667,39044,
09-06-17,0.246666667,10,23.82,11.64916667,45.225,10.3475,29.07458333,29.86458333,34267,
10-06-17,0,10,24.91916667,12.865,46.24041667,13.06291667,29.1275,29.9175,38834,
11-06-17,0.0225,10,26.43375,15.81041667,50.56833333,12.62375,29.19416667,29.98416667,38147,
12-06-17,0.127083333,10,28.17041667,19.34958333,57.68041667,9.134166667,29.19416667,29.98416667,35034,
13-06-17,0.267083333,9.96,28.1775,21.40333333,66.56666667,9.166666667,29.17708333,29.9675,30293,
14-06-17,0.28875,9.89125,26.59708333,21.03375,71.38083333,10.89125,29.12375,29.91458333,29842,
15-06-17,0.1675,9.96,25.1875,19.55625,70.69583333,6.673333333,29.08416667,29.87458333,31239,
16-06-17,0.189583333,10,25.27333333,19.31833333,68.1975,5.972083333,29.03541667,29.825,20976,
17-06-17,0.380833333,9.918333333,25.68125,20.80625,72.8575,9.260833333,28.90791667,29.69458333,10268,
18-06-17,0.42375,9.998333333,23.04583333,17.81333333,72.26291667,10.3125,28.95,29.73791667,10744,
19-06-17,0.365833333,9.853333333,21.25875,14.16708333,66.60791667,10.6025,29.12166667,29.91166667,12760,
20-06-17,0.263333333,9.983333333,22.00333333,14.63666667,66.66875,7.716666667,28.89458333,29.97208333,11647,
21-06-17,0.1025,9.955,24.55458333,19.37375,73.56875,4.478333333,29.1475,29.9375,9427,
22-06-17,0.685,9.100416667,25.15458333,22.15083333,80.2925,11.24458333,29.0575,29.84791667,8129,
23-06-17,0.508333333,9.228333333,23.31458333,18.59458333,76.59708333,8.199583333,28.97166667,29.75958333,7070,
24-06-17,0.18375,10,19.10958333,11.29333333,62.17833333,10.34208333,29.25208333,30.04333333,12730,
25-06-17,0.272083333,9.859166667,18.32833333,9.331666667,56.06875,9.513333333,29.34791667,30.14458333,12936,
26-06-17,0.290416667,9.835,16.25375,10.36,68.43041667,8.859583333,29.33875,30.1325,9928,
27-06-17,0.02375,9.706666667,17.54,9.445,61.24333333,2.591666667,29.32375,30.11666667,13460,
28-06-17,0.068333333,10,22.40291667,15.02083333,63.02666667,11.89291667,29.18083333,29.97083333,10550,
29-06-17,0.27,9.762083333,26.08291667,19.70833333,63.67666667,11.82916667,27.07625,29.86333333,9970,
30-06-17,0.394583333,9.015416667,24.24,21.47666667,62.39125,6.47875,21.36791667,29.86083333,7094,
01-07-17,0.152083333,9.993333333,23.48916667,17.50166667,69.09833333,8.392083333,29.18666667,29.97666667,12116,
02-07-17,0.134166667,10,24.07583333,17.46166667,66.13583333,4.977916667,28.98791667,30.06708333,12776,
03-07-17,0.119166667,9.99375,25.83541667,19.03666667,65.01958333,3.423333333,29.25166667,30.04208333,12268,
04-07-17,0.147916667,9.391666667,24.76208333,21.075,78.88875,3.32125,29.27041667,30.06041667,10848,
05-07-17,0.0275,9.288333333,25.31708333,21.63458333,79.37291667,4.97125,29.28375,30.07541667,8418,
06-07-17,0.21625,9.930416667,25.90458333,21.64083333,76.455,3.585416667,29.20416667,29.99458333,10456,
07-07-17,0.394583333,9.94375,26.03875,21.47916667,73.15708333,8.9775,29.11833333,29.90833333,10177,
08-07-17,0.147083333,10,22.0175,15.95208333,68.00791667,5.667083333,29.23916667,30.02958333,36269,
09-07-17,0.165,10,23.94625,18.3825,71.14041667,4.24375,29.23458333,30.02458333,32666,
10-07-17,0.455833333,9.955,25.73,21.39708333,74.43875,10.37666667,29.07708333,29.8675,21542,
11-07-17,0.445833333,9.65375,24.76833333,22.72583333,84.93083333,8.064166667,29.13583333,29.92666667,14309,
12-07-17,0.155,9.98375,27.18375,23.85583333,78.6675,8.168333333,29.1725,29.96333333,29784,
13-07-17,0.45,9.530416667,25.8375,23.70333333,84.49041667,5.095416667,29.24375,30.03416667,19288,
14-07-17,0.139166667,9.996666667,22.445,18.095,74.66958333,8.26375,29.3275,30.12125,38579,
15-07-17,0.33,9.972916667,20.2075,17.0225,78.0425,1.12625,29.32916667,30.12333333,30399,
16-07-17,0.3475,9.360833333,23.19708333,19.63041667,77.85416667,6.24125,29.21291667,30.00333333,31392,
17-07-17,0.25625,10,22.75458333,16.86166667,66.34166667,6.545833333,29.23375,30.02458333,36389,
18-07-17,0.000833333,9.996666667,23.89166667,17.8725,66.0925,2.76875,29.2875,30.07791667,37095,
19-07-17,0.493333333,9.317916667,26.55958333,23.65208333,83.27291667,3.418333333,29.30791667,30.10041667,32352,
20-07-17,0.22,9.242916667,27.03875,24.54708333,84.46083333,5.267083333,29.21791667,30.00958333,25836,
21-07-17,0.22625,9.884583333,27.92583333,24.67416667,80.79125,5.03875,29.15916667,29.95041667,31601,
22-07-17,0.470416667,9.747083333,26.20625,23.7575,86.20666667,5.855,29.0525,29.84333333,22140,
23-07-17,0.354583333,9.36125,26.0675,22.46,79.76541667,7.615833333,28.76125,29.83791667,29748,
24-07-17,0.354166667,9.608333333,22.02541667,18.62541667,79.25666667,8.108333333,29.21541667,30.00833333,26263,
25-07-17,0.037916667,9.985,21.83791667,17.28166667,74.3,5.77375,29.35958333,30.15541667,36790,
26-07-17,0.267916667,9.413333333,24.57375,21.81333333,83.61458333,5.087083333,29.255,30.04708333,28983,
27-07-17,0.747083333,9.130416667,24.48583333,22.7225,86.16166667,7.03375,29.12666667,29.91875,14737,
28-07-17,0.407083333,9.934166667,22.18833333,18.37791667,74.74083333,11.39791667,29.15166667,29.94208333,25950,
29-07-17,0.074583333,10,19.8225,14.54083333,67.12666667,8.873333333,29.29708333,30.09125,37640,
30-07-17,0.112916667,10,21.7475,15.265,61.27416667,4.529166667,27.35958333,30.18375,35410,
31-07-17,0.187083333,10,23.32375,17.32916667,48.905,2.397916667,21.56666667,30.165,33291,
01-08-17,0.206666667,9.912916667,22.78791667,19.13333333,75.73958333,2.237083333,29.2875,30.08125,21828,
02-08-17,0.29125,7.83875,22.77291667,19.38708333,78.68833333,1.785,29.24916667,30.04083333,29194,
03-08-17,0.384583333,9.09,23.10458333,20.28583333,81.88,6.58375,29.16583333,29.95625,27461,
04-08-17,0.522916667,10,16.29458333,12.45083333,76.82458333,9.632083333,29.20916667,29.99958333,22924,
05-08-17,0.082083333,10,18.8775,14.5125,72.34375,3.610416667,29.28541667,30.07541667,29110,
06-08-17,0.915,9.933333333,19.40083333,17.34625,84.74041667,4.517083333,29.23,30.02041667,10605,
07-08-17,0.53,10,20.23083333,16.72416667,76.18041667,5.15375,29.26,30.05083333,21582,
08-08-17,0.040416667,10,19.45416667,13.18958333,64.73583333,4.165,29.38375,30.18125,36183,
09-08-17,0.053333333,10,20.31583333,14.24083333,66.18416667,2.427083333,29.37875,30.17708333,35216,
10-08-17,0.282916667,9.945833333,22.78125,17.74791667,71.04541667,4.819166667,29.28416667,30.07583333,31449,
11-08-17,0.433333333,9.875,21.56208333,18.12333333,77.95666667,6.291666667,29.22375,30.01375,27643,
12-08-17,0.211666667,10,19.40875,14.58458333,69.84916667,6.874166667,29.2725,30.06291667,35501,
13-08-17,0.082083333,9.913333333,19.7375,14.385,67.55416667,2.737083333,29.24333333,30.03333333,33738,
14-08-17,0.485,9.984166667,22.86458333,17.66333333,69.38458333,2.886666667,29.09666667,29.88666667,29671,
15-08-17,0.367916667,9.030833333,24.21541667,20.79,77.54916667,3.389166667,29.13125,29.92166667,31368,
16-08-17,0.36125,9.007083333,24.34583333,22.60041667,85.56291667,6.373333333,29.1575,29.9475,10910,
17-08-17,0.479583333,9.912916667,24.10416667,20.82041667,79.20125,8.466666667,29.05083333,29.84083333,25669,
18-08-17,0.165833333,9.903333333,22.91291667,18.12541667,72.65458333,7.307916667,29.11333333,29.90333333,32503,
19-08-17,0.1625,9.935416667,23.02416667,18.59916667,73.06,3.012916667,29.16583333,29.95583333,25978,
20-08-17,0.171666667,9.975,24.96208333,21.13791667,77.63208333,3.76625,29.24208333,30.03208333,16347,
21-08-17,0.145416667,8.884583333,25.08083333,22.28375,82.51458333,5.86125,29.26375,30.05458333,19316,
22-08-17,0.534583333,9.31625,21.38083333,18.67583333,82.375,8.127083333,29.1775,29.96833333,23102,
23-08-17,0.08125,10,18.39041667,12.70791667,68.06875,6.632916667,29.26666667,30.05666667,33758,
24-08-17,0.105,9.84,18.71041667,13.32875,68.78166667,6.13,29.30708333,30.10083333,32084,
25-08-17,0,9.853333333,18,11.74041667,67.36666667,6.496666667,29.42375,30.22333333,32186,
26-08-17,0.046666667,9.373333333,19.59416667,13.51375,68.08333333,5.451666667,29.42208333,30.22125,32036,
27-08-17,0.370833333,9.996666667,20.56833333,15.38333333,71.33,3.682083333,29.30291667,30.09541667,29241,
28-08-17,0.659583333,9.145833333,20.09541667,17.33875,83.54083333,4.347916667,29.22833333,30.01958333,24982,
29-08-17,0.26625,9.470416667,20.24791667,17.50083333,80.43041667,3.761666667,29.24083333,30.03083333,28299,
30-08-17,0.130833333,8.613333333,20.32041667,16.94791667,73.00708333,4.57875,27.2675,30.07416667,29873,
31-08-17,0.190833333,9.748333333,19.8225,16.90958333,59.11041667,10.5575,21.54791667,30.08625,23294,
01-09-17,0.039166667,10,16.005,11.70916667,72.84708333,12.2425,29.29791667,30.09125,30971,
02-09-17,0.212916667,9.998333333,16.0475,10.22125,64.58291667,6.392083333,29.23583333,30.02583333,36736,
03-09-17,0.114583333,10,20.09083333,14.74208333,67.78125,3.314583333,29.22541667,30.01541667,32237,
04-09-17,0.235,9.983333333,22.28375,17.88375,72.87375,10.32875,29.055,29.84541667,24948,
05-09-17,0.345416667,10,16.565,9.882083333,63.17291667,11.42333333,29.1525,29.9425,33975,
06-09-17,0.401666667,10,12.98375,8.464166667,69.07125,8.285416667,28.37875,30.03208333,27330,
07-09-17,0.140833333,10,14.16333333,8.740833333,66.21166667,6.989583333,28.43375,30.08958333,29592,
08-09-17,0.12875,10,17.48,10.20666667,63.54458333,4.391666667,29.4075,30.20541667,33204,
09-09-17,0.069166667,10,17.80916667,12.025,69.91041667,8.78625,29.53791667,30.33916667,34158,
10-09-17,0,10,16.19583333,8.945,64.22666667,6.70125,29.56083333,30.36166667,35197,
11-09-17,0,10,16.32125,10.51375,66.07833333,7.45,29.3925,30.19,29472,
12-09-17,0.215833333,10,19.16666667,12.45041667,65.86375,10.46791667,29.10875,29.89875,23176,
13-09-17,0.98875,9.18875,18.62625,16.75541667,86.72291667,3.61375,28.98041667,29.77166667,9515,
14-09-17,0.443333333,8.31625,20.14875,16.76458333,79.65125,2.326666667,29.12083333,29.91208333,25236,
15-09-17,0.088333333,9.125,22.33,16.68041667,71.49416667,5.1675,29.23166667,30.0225,30593,
16-09-17,0.133333333,9.24,23.42875,17.27541667,68.68708333,4.11125,29.28708333,30.07833333,26555,
17-09-17,0.52125,9.453333333,23.16041667,18.64166667,74.32708333,4.84625,29.28791667,30.07958333,23697,
18-09-17,0.677083333,8.99625,23.44166667,19.57208333,79.53958333,5.130833333,29.23291667,30.02333333,21443,
19-09-17,0.51,9.53875,21.64791667,19.59833333,86.48416667,1.03125,29.14333333,29.93458333,16174,
20-09-17,0.042916667,8.728333333,25.47416667,20.47333333,75.71416667,6.475,29.14166667,29.93166667,27582,
21-09-17,0.072916667,9.078333333,26.6575,21.7075,73.75791667,3.600833333,29.23291667,30.02291667,24996,
22-09-17,0.1975,9.911666667,25.98416667,20.10208333,69.63541667,2.837083333,29.27333333,30.06458333,22893,
23-09-17,0.0975,9.526666667,25.91458333,19.76125,68.6,2.17375,29.27791667,30.06833333,28183,
24-09-17,0.042916667,9.905,24.785,17.09375,62.0875,3.077916667,29.25916667,30.05083333,29165,
25-09-17,0.1275,9.96,24.715,16.48,59.975,2.286666667,29.195,29.985,24911,
26-09-17,0.145,10,25.25041667,17.73666667,63.78166667,5.06875,29.18375,29.97375,26371,
27-09-17,0.139583333,10,19.49291667,12.94625,65.85,9.742916667,29.30166667,30.09416667,21979,
28-09-17,0.092916667,9.96,15.38333333,9.590833333,65.99583333,4.775416667,29.375,30.17333333,32424,
29-09-17,0.018333333,9.996666667,16.25708333,8.042083333,58.56625,7.206666667,27.38666667,30.21625,31786,
30-09-17,0,10,14.02916667,6.115416667,49.89041667,5.984166667,21.68125,30.34541667,32979,
01-10-17,0.08125,10,15.94916667,6.520833333,56.32583333,7.777916667,29.38291667,30.17958333,29982,
02-10-17,0.375,10,21.77,11.54041667,55.06666667,8.826666667,29.38041667,30.17875,23899,
03-10-17,0.724166667,9.942083333,21.27208333,18.3375,82.43041667,9.904166667,29.50666667,30.30666667,10099,
04-10-17,0.92,9.859166667,21.53208333,19.70916667,86.56708333,6.083333333,29.49291667,30.29333333,7416,
05-10-17,0.893333333,8.0425,19.56125,18.58833333,90.17625,4.45125,29.35083333,30.14833333,7536,
06-10-17,0.945833333,8.099583333,20.76,19.44291667,92.61416667,6.075416667,29.17083333,29.96166667,5239,
07-10-17,0.394166667,9.7,20.89583333,16.35875,77.64375,15.0775,28.92208333,29.70958333,19562,
08-10-17,0.425,8.662916667,18.60416667,13.17541667,74.32125,5.33625,29.00375,29.79458333,27449,
09-10-17,0.362083333,8.140833333,20.68666667,16.2175,79.43041667,2.373333333,29.13333333,29.92416667,23026,
10-10-17,0.937916667,7.194583333,20.55791667,18.02166667,86.89541667,7.935,29.21791667,30.01125,11687,
11-10-17,1,4.382916667,15.02541667,14.60833333,97.64916667,9.023333333,29.25375,30.04791667,3423,
12-10-17,0.734583333,5.661666667,14.74125,13.96833333,95.30583333,2.739583333,29.34791667,30.14291667,7357,
13-10-17,0.34625,8.425416667,17.31125,13.19291667,79.01875,6.48625,29.33541667,30.13125,27741,
14-10-17,0.41,10,22.97708333,17.155,71.27125,11.05666667,29.17583333,29.96583333,21437,
15-10-17,0.94375,9.601666667,14.36583333,10.22291667,76.6625,15.04916667,29.28541667,30.08041667,9210,
16-10-17,0.005833333,10,11.07625,4.829166667,68.99083333,6.35625,29.50291667,30.30291667,30306,
17-10-17,0.005833333,10,12.91,5.375,63.655,8.981666667,29.44666667,30.24666667,30038,
18-10-17,0,10,13.76625,6.940416667,67.45208333,8.708333333,29.36125,30.15791667,29589,
19-10-17,0,9.786666667,16.62875,10.99958333,72.12708333,2.5825,29.36416667,30.16041667,27093,
20-10-17,0,9.92,17.28416667,10.27666667,67.68458333,6.431666667,29.35875,30.15458333,25673,
21-10-17,0.167083333,10,18.72791667,13.06208333,70.61583333,10.4225,29.28791667,30.08,14594,
22-10-17,0.855,8.28875,16.745,14.1775,85.58041667,14.22583333,29.19083333,29.98208333,5244,
23-10-17,0.917916667,8.924166667,11.90291667,10.98916667,93.82,11.40916667,28.9825,29.77166667,3190,
24-10-17,0.89125,9.447083333,7.36125,5.283333333,86.94125,12.64541667,28.97791667,29.76541667,5427,
25-10-17,0.226666667,10,5.873333333,2.892916667,82.33125,5.555,29.03791667,29.82791667,13737,
26-10-17,0.011666667,10,10.58875,5.315,72.74291667,9.60625,28.96666667,29.75666667,27465,
27-10-17,0.893333333,10,5.793333333,0.04125,67.36458333,13.62291667,29.08041667,29.87041667,15797,
28-10-17,0.992916667,9.6675,3.43125,-0.111666667,77.86625,9.67125,29.14583333,29.93708333,6400,
29-10-17,0.576666667,10,4.955833333,-0.89625,67.57625,5.533333333,29.07208333,29.86208333,8537,
